order_id,order_date,region,store_name,product_category,product_name,quantity,unit_price_ngn,total_sales_ngn,customer_segment
BM-10483,15/05/2025,Abuja,Bloom Mart Wuse,Grocery,Rice 5kg Bag,3,6325,18975,Retail
BM-10793,15/05/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,1,9868,9868,Retail
BM-10629,15/05/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Extension Socket,1,6415,6415,
BM-10720,15/05/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,2,16728,33456,Retail
BM-10059,16/05/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Kids School Bag,4,8478,33912,Retail
BM-12015,16/05/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Storage Container Set,1,6243,6243,Corporate
BM-11152,16/05/2025,Abuja,Bloom Mart Wuse,Grocery,Rice 5kg Bag,1,6092,6092,Retail
BM-10333,16/05/2025,Lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,1,8962,8962,Retail
BM-11639,16/05/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Unisex Cap,2,3083,6166,Retail
BM-10522,16/05/2025,lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,2,8752,17504,Retail
BM-10361,17/05/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2612,2612,Retail
BM-10913,17/05/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Body Lotion 400ml,2,4374,8748,Retail
BM-12007,17/05/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Extension Socket,1,6231,6231,Retail
BM-10808,17/05/2025,Ibadan,Bloom Mart Bodija,Grocery,Tomato Paste (12pk),1,7431,7431,Retail
BM-10623,17/05/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,10596,10596,Retail
BM-11952,17/05/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,1,16145,16145,Corporate
BM-11835,18/05/2025,Ibadan,Bloom Mart Ring Road,Grocery,Sugar 2kg,2,2664,5328,Wholesale
BM-12036,18/05/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,2,14779,29558,Corporate
BM-10907,18/05/2025,Abuja,Bloom Mart Garki,Toys & Games,Puzzle Game,1,4028,4028,Wholesale
BM-11942,18/05/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,12439,12439,Retail
BM-11166,19/05/2025,Lagos,Bloom Mart Lekki,Electronics,LED Desk Lamp,1,7476,7476,Wholesale
BM-10807,19/05/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ankara Fabric (6yds),1,18633,18633,Retail
BM-10099,19/05/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Tomato Paste (12pk),1,7572,7572,Wholesale
BM-11578,19/05/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Body Lotion 400ml,1,4012,4012,Wholesale
BM-11375,19/05/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),1,7634,7634,Retail
BM-11445,19/05/2025,Lagos,Bloom Mart Lekki,Grocery,Tomato Paste (12pk),1,7430,7430,Corporate
BM-11961,19/05/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Ladies Sandals,1,9793,9793,Retail
BM-11664,20/05/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Ankara Fabric (6yds),1,18870,18870,Corporate
BM-10839,20/05/2025,Port Harcourt,Bloom Mart GRA,fashion & apparel ,Ladies Sandals,1,10234,10234,Retail
BM-11447,20/05/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11799,11799,Retail
BM-10667,21/05/2025,Ibadan,,Grocery,Tomato Paste (12pk),1,7729,7729,Wholesale
BM-10789,21/05/2025,Ibadan,Bloom Mart Bodija,Grocery,Spaghetti Carton,1,11431,11431,Retail
BM-10264,21/05/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,14506,14506,Wholesale
BM-10618,21/05/2025,Abuja,Bloom Mart Garki,Grocery,Vegetable Oil 4L,1,9457,9457,Retail
BM-11535,22/05/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Storage Container Set,1,6949,6949,Retail
BM-12122,22/05/2025,Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,11651,11651,Retail
BM-10765,22/05/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,6148,6148,Corporate
BM-11481,23/05/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6242,6242,Wholesale
BM-10424,23/05/2025,Ibadan,Bloom Mart Ring Road,Grocery,Vegetable Oil 4L,1,9385,9385,Retail
BM-12090,23/05/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Body Lotion 400ml,1,4466,4466,Retail
BM-10149,23/05/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Extension Socket,2,6060,12120,Retail
BM-10800,23/05/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,2,11276,22552,Wholesale
BM-11488,23/05/2025,Lagos,Bloom Mart Surulere,Electronics,Extension Socket,3,6094,18282,Wholesale
BM-10750,23/05/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,4,4265,17060,Retail
BM-11899,23/05/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,1,9442,9442,Corporate
BM-12078,24/05/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,1,12195,12195,Retail
BM-10924,24/05/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Extension Socket,2,5818,11636,Wholesale
BM-10254,24/05/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,1,4477,4477,Retail
BM-10990,24/05/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Kids School Bag,2,8206,16412,Wholesale
BM-10494,25/05/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2506,2506,Retail
BM-10871,25/05/2025,Lagos,Bloom Mart Ikeja,Electronics,Bluetooth Earphones,1,11333,11333,Retail
BM-10163,25/05/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8418,8418,Corporate
BM-11630,25/05/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Kids School Bag,1,8482,8482,Corporate
BM-11461,25/05/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Unisex Cap,1,2937,2937,Retail
BM-10557,26/05/2025,Port Harcourt,Bloom Mart GRA,Electronics,Bluetooth Earphones,2,11200,22400,Retail
BM-10147,26/05/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,1,9263,9263,Retail
BM-11243,26/05/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,2,9268,18536,Retail
BM-10568,26/05/2025,Abuja,Bloom Mart Wuse,Electronics,Extension Socket,1,5758,5758,Retail
BM-10546,26/05/2025,Lagos,Bloom Mart Ikeja,Office Supplies,Ballpoint Pens (10pk),2,1552,3104,Corporate
BM-12086,27/05/2025,Abuja,Bloom Mart Wuse,Electronics,LED Desk Lamp,1,7371,7371,Corporate
BM-10574,27/05/2025,Abuja,Bloom Mart Wuse,Electronics,Extension Socket,1,6408,6408,Wholesale
BM-11301,27/05/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,1,2446,2446,Retail
BM-11598,27/05/2025,Ibadan,Bloom Mart Ring Road,Electronics,Power Bank 10000mAh,1,14578,14578,Retail
BM-11582,28/05/2025,Lagos,Bloom Mart Surulere,Grocery,Spaghetti Carton,1,10965,10965,Wholesale
BM-11591,28/05/2025,Ibadan,Bloom Mart Bodija,Office Supplies,Notebook Pack,1,3408,3408,Retail
BM-10053,28/05/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Storage Container Set,1,6409,6409,Retail
BM-10724,28/05/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,6378,6378,Retail
BM-11269,29/05/2025,Ibadan,Bloom Mart Ring Road,Grocery,Tomato Paste (12pk),5,7365,36825,Retail
BM-11052,29/05/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),1,7658,7658,Retail
BM-11510,29/05/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,1,4303,4303,Retail
BM-11904,29/05/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Toothpaste (3pk),2,2182,4364,Wholesale
BM-11615,29/05/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,2,8763,17526,Wholesale
BM-10562,30/05/2025,Abuja,Bloom Mart Garki,Health & Beauty,Body Lotion 400ml,3,4119,12357,Retail
BM-10337,30/05/2025,Lagos,Bloom Mart Surulere,Office Supplies,A4 Paper Ream,1,4947,4947,Retail
BM-10054,30/05/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Kids School Bag,1,8114,8114,Retail
BM-10192,30/05/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Hair Cream,5,3951,19755,
BM-11851,30/05/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,3,8779,26337,Retail
BM-12125,30/05/2025,lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8938,8938,Retail
BM-11686,30/05/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,2,10786,21572,Wholesale
BM-10109,31/05/2025,Lagos,Bloom Mart Lekki,Electronics,Extension Socket,2,6364,12728,Wholesale
BM-10689,31/05/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Kids School Bag,2,8899,17798,Retail
BM-10109,31/05/2025,Lagos,Bloom Mart Lekki,Electronics,Extension Socket,2,6364,12728,Wholesale
BM-10305,31/05/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2385,2385,Wholesale
BM-10592,31/05/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,3,10153,30459,Corporate
BM-10528,01/06/2025,Abuja,Bloom Mart Garki,Office Supplies,Ballpoint Pens (10pk),1,1454,1454,Retail
BM-12106,01/06/2025,Port Harcourt,Bloom Mart Rumuola,Health & Beauty,Body Lotion 400ml,1,4406,4406,Wholesale
BM-11310,01/06/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11746,11746,Retail
BM-10229,01/06/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,3,11226,33678,Corporate
BM-11019,01/06/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Toothpaste (3pk),2,2184,4368,Retail
BM-11343,01/06/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8603,8603,Retail
BM-10492,01/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),1,18209,18209,Retail
BM-11805,01/06/2025,Ibadan,Bloom Mart Bodija,Grocery,Vegetable Oil 4L,1,8981,8981,Retail
BM-11658,01/06/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,2,7925,15850,Retail
BM-10035,02/06/2025,Abuja,Bloom Mart Wuse,Electronics,LED Desk Lamp,1,7444,7444,Retail
BM-10347,02/06/2025,Lagos,Bloom Mart Surulere,Grocery,Rice 5kg Bag,1,6595,6595,Corporate
BM-11867,02/06/2025,Abuja,Bloom Mart Wuse,Grocery,Rice 5kg Bag,1,6147,6147,Wholesale
BM-11383,02/06/2025,Ibadan,Bloom Mart Bodija,Electronics,Bluetooth Earphones,2,11387,22774,Wholesale
BM-11957,02/06/2025,Lagos,Bloom Mart Ikeja,Electronics,Power Bank 10000mAh,1,15037,15037,
BM-10133,02/06/2025,Ibadan,Bloom Mart Ring Road,Grocery,Tomato Paste (12pk),2,7299,14598,Corporate
BM-10085,02/06/2025, Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11401,11401,Corporate
BM-10085,02/06/2025, Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11401,11401,Corporate
BM-10677,02/06/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Men's Polo Shirt,2,6841,13682,Retail
BM-11113,02/06/2025,Abuja,Bloom Mart Wuse,Office Supplies,A4 Paper Ream,2,4881,9762,Retail
BM-11452,02/06/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Storage Container Set,1,6195,6195,Wholesale
BM-10157,02/06/2025,Lagos,Bloom Mart Ikeja,Grocery,Vegetable Oil 4L,1,8784,8784,Corporate
BM-10097,03/06/2025,Port-Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,1,8649,8649,Wholesale
BM-10602,03/06/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11828,11828,Corporate
BM-11238,03/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Bluetooth Earphones,1,11334,11334,Corporate
BM-11168,04/06/2025,Lagos,Bloom Mart Surulere,Grocery,Vegetable Oil 4L,1,9525,9525,Retail
BM-10472,04/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Bluetooth Earphones,1,10470,10470,Retail
BM-10131,04/06/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),5,18627,93135,Wholesale
BM-11494,04/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Power Bank 10000mAh,3,15494,46482,Wholesale
BM-10628,04/06/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6669,6669,Wholesale
BM-10999,04/06/2025,ABUJA,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),1,17831,17831,Retail
BM-11236,04/06/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ladies Sandals,2,9162,18324,Retail
BM-11295,05/06/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Rice 5kg Bag,2,6314,12628,Retail
BM-10880,05/06/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2682,2682,Retail
BM-11919,05/06/2025,Abuja,Bloom Mart Garki,Office Supplies,A4 Paper Ream,1,4813,4813,Retail
BM-10820,05/06/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Ladies Sandals,1,9793,9793,Wholesale
BM-11628,05/06/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,1,2543,2543,Retail
BM-10189,06/06/2025,Lagos,Bloom Mart Ikeja,Electronics,Phone Charger Cable,1,2625,2625,Wholesale
BM-10161,06/06/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,4,16726,66904,Retail
BM-10490,06/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),2,18277,36554,Retail
BM-11975,06/06/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,2,2443,4886,Retail
BM-11549,06/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Men's Polo Shirt,1,7313,7313,Retail
BM-10840,06/06/2025,Lagos,Bloom Mart Surulere,Electronics,Power Bank 10000mAh,1,14039,14039,Corporate
BM-10959,06/06/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Blender 1.5L,1,15068,15068,Corporate
BM-11987,07/06/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Cutlery Set (24pc),0,11576,0,Retail
BM-11359,07/06/2025,Ibadan,Bloom Mart Ring Road,Grocery,Vegetable Oil 4L,1,8916,8916,Wholesale
BM-11417,07/06/2025, Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,1,2519,2519,Corporate
BM-11311,07/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,2,2413,4826,Corporate
BM-11700,08/06/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Men's Polo Shirt,1,7096,7096,Corporate
BM-11972,08/06/2025,Abuja,,Home & Kitchen,Blender 1.5L,1,16457,16457,Wholesale
BM-11229,08/06/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Puzzle Game,1,3810,3810,Retail
BM-11270,08/06/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Blender 1.5L,1,15320,15320,Wholesale
BM-10388,08/06/2025,Lagos,Bloom Mart Ikeja,Grocery,Tomato Paste (12pk),1,7300,7300,Retail
BM-10781,08/06/2025,Abuja,Bloom Mart Wuse,Electronics,Extension Socket,4,6455,25820,Wholesale
BM-10572,09/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),3,18288,54864,Wholesale
BM-11920,09/06/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Toothpaste (3pk),1,2136,2136,Wholesale
BM-10926,10/06/2025,Lagos,Bloom Mart Ikeja,Electronics,LED Desk Lamp,2,8013,16026,Corporate
BM-10471,10/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,1,8154,8154,Retail
BM-10380,10/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),1,17484,17484,Retail
BM-11670,10/06/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,2,8144,16288,Retail
BM-10567,10/06/2025,Abuja,Bloom Mart Wuse,Grocery,Rice 5kg Bag,2,6062,12124,Retail
BM-10772,11/06/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,15499,15499,Retail
BM-11627,11/06/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Unisex Cap,2,3054,6108,Wholesale
BM-11371,11/06/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,2,9588,19176,Retail
BM-10660,11/06/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,3,7399,22197,Wholesale
BM-10002,11/06/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Unisex Cap,1,3172,3172,Retail
BM-10225,12/06/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,12793,12793,Corporate
BM-10558,12/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Power Bank 10000mAh,1,14334,14334,Retail
BM-10510,12/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),2,18203,36406,Wholesale
BM-10411,13/06/2025,Abuja,Bloom Mart Garki,Electronics,Power Bank 10000mAh,2,14589,29178,Retail
BM-11458,13/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Extension Socket,2,6350,12700,Retail
BM-11309,13/06/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,2,2493,4986,Retail
BM-10062,13/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Storage Container Set,1,6541,6541,Wholesale
BM-12079,13/06/2025,Abuja,Bloom Mart Wuse,Electronics,LED Desk Lamp,1,7397,7397,Corporate
BM-10500,13/06/2025,Lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,1,8974,8974,Retail
BM-10777,13/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Storage Container Set,2,6602,13204,Retail
BM-11542,13/06/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Non-stick Frying Pan,1,8564,8564,Corporate
BM-11689,14/06/2025,Abuja,Bloom Mart Garki,Grocery,Vegetable Oil 4L,1,9070,9070,Wholesale
BM-11202,14/06/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,11541,11541,Retail
BM-10332,14/06/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),1,7442,7442,Wholesale
BM-10027,15/06/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Storage Container Set,1,6865,6865,Wholesale
BM-10605,15/06/2025,Lagos,Bloom Mart Ikeja,Toys & Games,Puzzle Game,1,4053,4053,Retail
BM-11404,15/06/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,1,8658,8658,Retail
BM-10779,15/06/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),2,12083,24166,Corporate
BM-11541,15/06/2025,Lagos,Bloom Mart Surulere,Toys & Games,Building Blocks Set,1,6371,6371,Retail
BM-10717,16/06/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Ladies Sandals,1,9100,9100,Retail
BM-11308,16/06/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Shea Butter Soap Pack,2,3474,6948,Corporate
BM-10796,16/06/2025,Ibadan,Bloom Mart Bodija,Electronics,LED Desk Lamp,1,7828,7828,Retail
BM-12096,16/06/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,2,6217,12434,Retail
BM-11384,16/06/2025,Port Harcourt,Bloom Mart GRA,Electronics,Bluetooth Earphones,2,11128,22256,Wholesale
BM-11164,16/06/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,2,6462,12924,Retail
BM-10239,16/06/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,1,6317,6317,Retail
BM-11687,17/06/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Toothpaste (3pk),1,2161,2161,Retail
BM-12084,17/06/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,3,8254,24762,Wholesale
BM-10737,17/06/2025,Abuja,Bloom Mart Garki,Grocery,Tomato Paste (12pk),1,7237,7237,Corporate
BM-10336,17/06/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ankara Fabric (6yds),1,17343,17343,Retail
BM-10797,17/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,12345,12345,Retail
BM-11930,17/06/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Electric Kettle,1,9829,9829,Retail
BM-10534,18/06/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,2,2436,4872,Retail
BM-11346,18/06/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ladies Sandals,1,9272,9272,Corporate
BM-10644,19/06/2025,Port Harcourt,Bloom Mart GRA,Electronics,Power Bank 10000mAh,2,14388,28776,Retail
BM-11279,19/06/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,2,6471,12942,Retail
BM-11333,19/06/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,1,9677,9677,Retail
BM-10445,19/06/2025,Ibadan,Bloom Mart Ring Road,Electronics,Power Bank 10000mAh,1,15523,15523,Retail
BM-10578,19/06/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Cutlery Set (24pc),2,12188,24376,Retail
BM-11273,19/06/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,3,10991,32973,Wholesale
BM-11149,19/06/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Blender 1.5L,1,14855,14855,Retail
BM-11657,20/06/2025,Lagos,Bloom Mart Lekki,grocery ,Vegetable Oil 4L,1,8734,8734,Wholesale
BM-10548,20/06/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,1,7660,7660,Retail
BM-11545,20/06/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Spaghetti Carton,1,12089,12089,Corporate
BM-10193,20/06/2025, Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),2,11851,23702,Retail
BM-11493,21/06/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,2,6592,13184,Wholesale
BM-11256,21/06/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,1,6673,6673,Wholesale
BM-11905,21/06/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,2,15925,31850,Retail
BM-10987,22/06/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,1,10601,10601,Retail
BM-11896,22/06/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,1,7373,7373,Wholesale
BM-11250,22/06/2025,Port Harcourt,Bloom Mart GRA,Grocery,Tomato Paste (12pk),1,7628,7628,Retail
BM-11539,23/06/2025,Lagos,Bloom Mart Surulere,Electronics,Bluetooth Earphones,1,11597,11597,Retail
BM-10504,23/06/2025,Ibadan,Bloom Mart Bodija,Grocery,Spaghetti Carton,1,12202,12202,Retail
BM-10517,23/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,1,9375,9375,Retail
BM-11064,23/06/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Tomato Paste (12pk),1,6842,6842,Wholesale
BM-10175,23/06/2025,Port Harcourt,Bloom Mart GRA,Grocery,Tomato Paste (12pk),1,7571,7571,Wholesale
BM-11101,23/06/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Men's Polo Shirt,1,7444,7444,Retail
BM-10876,24/06/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,4,8249,32996,Retail
BM-11496,24/06/2025,Abuja,Bloom Mart Garki,Toys & Games,Puzzle Game,2,4204,8408,Wholesale
BM-10782,24/06/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,1,9029,9029,Corporate
BM-10533,24/06/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,1,4000,4000,Wholesale
BM-10627,24/06/2025,Ibadan,Bloom Mart Bodija,Electronics,Bluetooth Earphones,2,11524,23048,Corporate
BM-12003,25/06/2025,Lagos,Bloom Mart Lekki,Grocery,Spaghetti Carton,1,11527,11527,Corporate
BM-12048,25/06/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Kids School Bag,1,8276,8276,Retail
BM-11332,25/06/2025,Lagos,Bloom Mart Surulere,Electronics,Bluetooth Earphones,2,11476,22952,Retail
BM-10036,25/06/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Unisex Cap,2,3104,6208,Corporate
BM-11540,26/06/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Ladies Sandals,2,9550,19100,Retail
BM-10418,26/06/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Non-stick Frying Pan,2,8256,16512,Retail
BM-11260,27/06/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Hair Cream,2,3855,7710,Retail
BM-10986,27/06/2025,Lagos,Bloom Mart Surulere,Toys & Games,Puzzle Game,1,3938,3938,Wholesale
BM-11641,27/06/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,3,7680,23040,Retail
BM-10598,27/06/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,2,7943,15886,Corporate
BM-10437,27/06/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),1,12885,12885,Retail
BM-11398,28/06/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),1,12591,12591,Retail
BM-10877,28/06/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,2,8774,17548,Retail
BM-10668,28/06/2025,Lagos,Bloom Mart Lekki,Electronics,Phone Charger Cable,1,2564,2564,Wholesale
BM-10543,28/06/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),5,7635,38175,Wholesale
BM-11088,29/06/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,1,9225,9225,Retail
BM-11864,29/06/2025,Lagos,Bloom Mart Ikeja,Toys & Games,Building Blocks Set,2,6580,13160,Retail
BM-11959,29/06/2025,Ibadan,Bloom Mart Ring Road,Grocery,Rice 5kg Bag,1,6057,6057,Retail
